id;siteId;assessmentCriteriaId;logDate;oldScore;newScore;oldRecommendationDescription;newRecommendationDescription;oldRecommendationStatusId;newRecommendationStatusId;oldNotes;newNotes;createDate;createdBy;updateDate;updatedBy
175;80;50;59:02.5;3;3;;;2;5;P-765034 - O&S - St.Nazaire - WiFi signal strength assessment and WAP reinforcement - this project has recently taken care of deploying Cargill standard topology of central flex connect.;P-765034 - O&S - St.Nazaire - WiFi signal strength assessment and WAP reinforcement - this project has recently taken care of deploying Cargill standard topology of central flex connect.;58:51.3;;58:51.3;ALEX ABREU
176;18;50;56:29.1;1;1;full wireless assessment and redesign;full wireless assessment and redesign P-844101 - CQN North Sea - Network LAN & Wireless redesign project should address these standard issues. This does need to be tracked so scope is not changed.;2;2;Existing wireless design has multiple black spots and servcie issues as per Computex's feedback;Existing wireless design has multiple black spots and servcie issues as per Computex's feedback; P-829506 - CQN North Sea - Wireless coverage improvement Florø small work for the Quay was deployed to standard but everything else still stands for the remainder of the site.;;;08:46.9;CHRIS SOUTHERN
177;65;51;16:28.0;1;3;New CR being installed P-797728;;3;3;;Standard plant segmentation devices are deployed;54:40.1;;54:40.1;FABIO FERKET
178;65;52;16:49.7;1;3;New CR being installed P-797728;;3;3;;Standard plant segmentation solution is deployed with appropriate redundancy;54:46.5;;54:46.5;FABIO FERKET
179;65;53;17:17.9;1;3;New CR being installed P-797728;;3;3;;Standard Skype for Business voice solution is deployed;55:43.9;;55:43.9;FABIO FERKET
180;65;54;17:27.8;1;3;New CR being installed P-797728;;3;3;;Standard Skype for Business voice solution is deployed;55:49.6;;55:49.6;FABIO FERKET
181;59;16;53:48.1;1;1;perform assessment;perform assessment;2;2;no info availalbe;no info available;53:36.9;;53:36.9;FABIO FERKET
182;62;40;19:54.1;2;3;racks are not according to standard, and not prepared for future generation deeper devices. no immediate action required;racks can be locked;2;6;;;18:41.6;;18:41.6;FABIO FERKET
183;62;34;20:37.9;1;1;no UPS present;no ups present for admin IT part;2;2;;;16:44.8;;16:44.8;FABIO FERKET
184;62;35;20:44.5;1;1;No UPS present;no ups present for admin IT part;2;2;;;16:34.8;;16:34.8;FABIO FERKET
185;62;28;22:40.7;2;2;ceiling units present;ceiling units present;2;6;;;21:52.5;;21:52.5;FABIO FERKET
186;62;27;31:04.0;3;3;;logs are manually maintained;6;6;;;30:03.3;;30:03.3;FABIO FERKET
187;69;32;11:03.0;3;3;clean up CR;;5;5;;;41:58.1;;43:09.8;FABIO FERKET
188;66;1;26:58.5;3;3;Only one server at the site which has Pro support warranty till 2023;Only one new server at the site which has Pro support warranty till 2023;2;6;;;23:13.2;;23:13.2;DEVAPRABHUPENNIEL CHELLAPPA
189;64;7;55:51.6;3;2;;;2;2;Not applicable to this site.;There are only 2 physical servers at this location. One File and Print and the other server is due for decommision. No VMs. if any new requirement, VMs can be considered.;54:52.2;;54:52.2;DEVAPRABHUPENNIEL CHELLAPPA
190;65;4;53:14.8;1;3;New CR being installed P-797728;;3;2;;;52:03.8;;52:03.8;FABIO FERKET
191;65;15;53:30.1;1;3;New CR being installed P-797728;;3;2;;Not applicable for this site.;52:10.8;;52:10.8;FABIO FERKET
192;65;13;53:49.3;1;3;New CR being installed P-797728;;3;2;;Not applicable for this site.;52:16.3;;52:16.3;FABIO FERKET
193;65;4;54:23.3;3;3;;;2;2;;One standalone File and print server .;52:03.8;;53:14.8;DEVAPRABHUPENNIEL CHELLAPPA
194;65;49;09:25.3;3;3;WIFI ASSESSMENT;;3;6;Only three supported WAPs found in the inventory, all three are current models.;Project Shakti P-782212 took care of wireless.;56:15.1;;14:31.8;CHRIS SOUTHERN
195;65;1;54:55.8;1;3;New CR being installed P-797728;;3;6;;One standalone server with warranty upto 2023 and updated OS -2016;52:26.2;;52:26.2;FABIO FERKET
196;65;6;55:06.5;1;3;New CR being installed P-797728;;3;6;;Not applicable for this site.;52:32.9;;52:32.9;FABIO FERKET
197;65;11;55:12.8;1;3;New CR being installed P-797728;Not applicable;3;5;;;50:52.5;;50:52.5;FABIO FERKET
198;65;5;55:16.7;1;3;New CR being installed P-797728;;3;2;;Not applicable for this site.;53:55.7;;53:55.7;FABIO FERKET
199;65;12;55:31.4;1;3;New CR being installed P-797728;Not applicable;3;5;;;55:12.1;;55:12.1;FABIO FERKET
200;65;3;55:45.0;1;3;New CR being installed P-797728;;3;5;;One standalone server with 2016 OS and upto date patching.;54:08.7;;54:08.7;FABIO FERKET
201;65;9;55:50.1;1;2;New CR being installed P-797728;iosafe device is out of warranty;3;5;;;50:58.7;;50:58.7;FABIO FERKET
202;65;2;55:56.1;1;3;New CR being installed P-797728;;3;2;;Not applicable for this site.;55:00.0;;55:00.0;FABIO FERKET
203;65;8;56:01.4;1;3;New CR being installed P-797728;;3;5;;;55:06.1;;55:06.1;FABIO FERKET
204;65;14;56:09.1;1;3;New CR being installed P-797728;;3;2;;Not applicable for this site.;55:19.3;;55:19.3;FABIO FERKET
205;65;7;56:23.0;1;3;New CR being installed P-797728;;3;2;;Not applicable for this site.;55:37.8;;55:37.8;FABIO FERKET
206;65;50;09:40.2;1;3;WIFI ASSESSMENT;;3;6;Unsupported wap(s) in the LAN, unknown if there are more mthan one.  apdeve001;Project Shakti P-782212 took care of wireless.;56:21.4;;15:29.6;CHRIS SOUTHERN
207;60;9;59:03.7;1;3;No facilities information available, however project P-782212 is in progress to assess site;Not applicable since no servers at this site.;2;5;;;24:00.6;;52:18.7;DEVAPRABHUPENNIEL CHELLAPPA
208;60;8;59:12.1;3;3;;Not applicable since no servers at this site.;2;5;;;50:22.2;;50:42.2;DEVAPRABHUPENNIEL CHELLAPPA
209;46;47;51:07.5;2;1;LAN Assessment;LAN Assessment is required to improve the redundancy in the core LAN and to eliminate the single points of failure.;2;2;Some part of the LAN has SPOF;Life cycling of devices was done but still many issues with the LAN design. Part of the LAN have SPOF.;09:31.6;;09:31.6;Nadelin Georgiev
210;42;43;52:03.5;2;3;;;2;6;Router hardware almost EOL;SDWAN solution was deployed in Sept 2020;;;;
211;42;45;52:34.7;3;3;;;6;6; ;SDWAN solution was deployed in Sept 2020, the site appropriate level of redundancy.;;;;
212;42;44;52:58.9;3;3;;;6;6; ;SDWAN solution was deployed in Sept 2020 - links are under monitoring.;;;;
213;63;3;05:18.2;3;3;;;2;3;msfrstfo004 is running with 2008 OS and a new replacement server MSFRSTFO008 with 2016 OS is in progress.msfrstfo006 is running with 2008 OS and a new replacement server MSFRSTFO007 with 2016 OS is in progress;msfrstfo004 is running with 2008 OS and a new replacement server MSFRSTFO008 with 2016 OS is in progress.msfrstfo006 is running with 2008 OS and a new replacement server MSFRSTFO007 with 2016 OS is in progress;05:09.7;;05:09.7;DEVAPRABHUPENNIEL CHELLAPPA
214;60;11;59:24.9;1;3;No facilities information available, however project P-782212 is in progress to assess site;Not Applicable;3;5;;;23:52.3;;23:52.3;FABIO FERKET
215;18;47;01:23.9;1;1;Full LAN assessment and redesign;Full LAN and cabling redesign required;2;2;Single points of failure and daisy chaining found;Single points of failure and daisy chaining found;;;;
216;18;46;04:12.1;1;1;Full LAN assessment and redesign;Full LAN assessment and redesign;2;2;Many single point of failure exist in core switch and cabling infra, and lack of port capacity prevents further redundancy;Many single point of failure exist in core switch and cabling infra, and lack of fibre port capacity on admin core prevents further redundancy;;;;
217;18;47;06:31.4;1;1;Full LAN and cabling redesign required;Full LAN and cabling redesign required to improve redundancy;2;2;Single points of failure and daisy chaining found;Single points of failure and daisy chaining found.  Daisy chains on 32 devices with single fibre down links. 42 switches that are single point of failures.;;;01:23.9;CHRIS SOUTHERN
218;18;50;08:46.9;2;1;;full wireless assessment and redesign;2;2;;Existing wireless design has multiple black spots and servcie issues as per Computex's feedback;;;;
219;25;47;11:30.9;1;1;;LAN and cabling redesign;2;2;Daisy chaining and single points of failure exists;Daisy chaining and single points of failure exists. daisy chains on 9 LAN devices and 17 switches that are single point of failures;;;;
220;25;50;14:19.8;2;1;;Full WIFI Survey and redesign;2;2;Supported WAPs approaching EOL status;Supported WAPs approaching EOL status..  According to computex report, multiple existing WAPs have configuration issues; performance impacted by lack of 5gHz coverage, black spots found such as the 'raw material area';;;;
221;19;47;15:30.6;1;1;Build cabling redundancy;Build cabling redundancy;2;2;Design is to standard but many L2 switches have SPOF connections;Design is to standard but many L2 switches have SPOF connections.  daisy chains found on 2 devices and there are 14 switches that are single point of failures;;;;
222;19;50;16:47.6;2;1;Build cabling redundancy;Build cabling redundancy, full wifi assessment and redesign.;2;2;Many WAPs connected to switches that has SPOF;Many WAPs connected to switches that has SPOF, as per computex report, multiple devices missing optimal configuration, 5ghz coverage not available.;;;;
223;69;21;30:07.7;2;3;clean up CR;;2;5;;Confirmation received from PM that computer room is clean;43:18.4;;43:18.4;FABIO FERKET
224;77;51;30:22.0;1;1;deploy plant segmentation firewalls;Plant Segmentation in design phase;2;2;No firewall / plant segmentation solution;No firewall / plant segmentation solution;20:26.5;;20:26.5;CHRIS SOUTHERN
225;89;23;43:13.1;3;2;;check presence of fire detection. if not present implement this;6;2;;;38:47.2;;38:47.2;FABIO FERKET
226;72;53;59:38.8;2;2;Assessment for Skype voice;Assessment for Skype voice;2;2;Cisco voice infra is fully supported;Cisco voice infra hardware is fully supported and has been lifecycled;59:04.9;;59:04.9;CHRIS SOUTHERN
227;72;47;08:50.4;2;1;LAN Assessment and redesign;LAN Assessment and redesign;2;2;The LAN has some redundancy but many VLANs are not redundant.  The plant FW is only connected to one Core stack switch, but not the other.;The LAN has some redundancy but many VLANs are not redundant.  The plant FW is only connected to one Core stack switch, but not the other.** many L2 switches single connected, without redundancy;55:09.9;;55:09.9;CHRIS SOUTHERN
228;72;43;09:12.2;3;3;;;2;2;;current model Cisco routers are deployed;00:25.4;;00:25.4;CHRIS SOUTHERN
229;82;47;23:46.1;1;1;LAN and cabling assessment;LAN and cabling assessment;2;2;Single points of failure exists in LAN core and also on down links to L2 switches.;Single points of failure exists in LAN core and also on down links to L2 switches.Daisy chaining found in L2 switch network.;14:20.0;;14:20.0;CHRIS SOUTHERN
230;67;47;13:49.4;1;1;Implement Cargill standard protected network (plant) design. Remove daisy chains in the admin network.;Full LAN Assessment and redesign.  Implement Cargill standard protected network (plant) design. Remove daisy chains in the admin network.;2;2;Admin network is ok but plant network needs remediation soon.;Daisy chaining of L2 switches in production admin LANPlant network is unmanaged;21:04.2;;21:04.2;ALEX ABREU
231;15;40;34:45.2;3;1;;Doors removed from racks means direct accessibility to racks for unauthorized people. large particles as well as dust can also easily enter the racks. fix this by re-installing rack doors;5;5;New build completed;New build completed;;;59:26.3;FABIO FERKET
232;83;52;05:28.4;3;3;;;6;6;plant segmentation solution is deployed with full level of redundancy, with dual firewalls and dual plant core switches;plant segmentation solution is deployed with full level of redundancy, with dual firewalls and dual plant core switchesStandard guest wifi solution is deployed with current Meraki hardware.;03:52.8;;03:52.8;CHRIS SOUTHERN
233;63;11;31:57.7;1;3;No local storage device at this site;No local storage device at this site;6;6;No local storage device at this site;No local storage device at this site;18:05.1;;18:05.1;ASHISH KHADKE
234;73;9;03:35.0;2;3;iosafe devices are out of warranty;;5;5;;;00:44.0;;00:44.0;ASHISH KHADKE
235;82;8;05:12.9;2;3;;;5;5;;;05:06.7;;05:06.7;ASHISH KHADKE
236;85;40;47:17.5;3;2;;install rack doors at the back of the racks (network and server rack;6;2;;no doors are present;42:19.9;;42:19.9;FABIO FERKET
237;75;46;44:56.9;1;2;P-879538 has been raised;P-879538 has been raised;3;3;Some of the supported LAN devices are close to end of support date.  Unsupported switches exist in the LAN.;Some of the supported LAN devices are close to end of support date.  Unsupported switches exist in the LAN.;44:48.3;;44:48.3;CHRIS SOUTHERN
238;87;51;29:52.6;1;1;Deploy Plant Segmentation;Plant Segmentation in design phase;2;3;No security devices found, plant is segmented by ACL only, which is prohibited by TGRC;No security devices found, plant is segmented by ACL only, which is prohibited by TGRC;32:23.9;;32:23.9;CHRIS SOUTHERN
239;87;52;30:04.2;1;1;;Plant Segmentation in design phase;2;3;Plant segmentation is not deployed, guest wifi is not deployed;Plant segmentation is not deployed, guest wifi is not deployed;32:55.6;;32:55.6;CHRIS SOUTHERN
240;91;31;47:16.9;3;3;;;2;6;;;47:01.7;;47:01.7;FABIO FERKET
241;91;38;47:20.8;3;3;;;2;6;;;47:07.5;;47:07.5;FABIO FERKET
242;91;41;11:32.1;3;3;;;2;6;;;10:16.8;;10:16.8;FABIO FERKET
243;93;53;00:42.6;2;2;;;2;2;The voice infra is fully supported, using legacy Cisco VGW solution;The voice infra is fully supported, using legacy Cisco VGW solution;00:32.1;;00:32.1;CHRIS SOUTHERN
244;79;42;02:25.4;1;3;fix bad cable management;fix bad cable management;3;5;part of project P-786560;part of project P-786560;03:26.3;;03:26.3;FABIO FERKET
245;79;21;02:36.8;2;3;;;3;5;part of project P-786560;part of project P-786560;04:01.5;;04:01.5;FABIO FERKET
246;79;41;02:53.4;2;3;;;3;5;part of project P-786560;part of project P-786560;05:45.2;;05:45.2;FABIO FERKET
247;15;41;38:48.9;2;2;;install shelves for non rack mountable devices, currently a few devices are placed directly on top of other devices. in case bottom devices needs to be removed, all devices on top if them need to be switches off as well. also devices are not designed to carry other devices;3;2;cabling still needs some improvement;;;;01:36.6;FABIO FERKET
248;15;42;45:27.0;3;1;;patch leads pulled from front of one rack to another rack. this is not allowed (doors cant close anymore resulting in security and safety breach) Re-install cabling from one rack to the other via bottom of the rack under raised floor cable trays or via roof of racks if they are “home run”. If inter rack patch panels are present they should be patched via the patch panels.;5;2;New build completed;;;;05:09.2;FABIO FERKET
249;67;41;46:19.9;3;3;;;2;6;in the main CR, it is not possible to completely work according to standards due to space restrictions;in the main CR, it is not possible to completely work according to standards due to space restrictions;46:08.3;;46:08.3;FABIO FERKET
250;85;16;33:10.0;1;1;CR contains two sides with windows. this does not comply with standards, is a security breach and causes a fire ans safety risk from computer room perspective. remove windows or place drywal covering windows;CR contains two sides with windows. this does not comply with standards, is a security breach and causes a fire ans safety risk from computer room perspective. remove windows or place drywall covering windows. additional info shows that the floor finish is a carpet floor. this generates static electricity and dust. is not allowed in a CR;2;2;;;12:21.6;;12:21.6;FABIO FERKET
251;77;52;30:28.2;1;1;;Plant Segmentation in design phase;2;2;Plant and 'Repete' networks are not segmented, there is no plant segmentation solution;Plant and 'Repete' networks are not segmented, there is no plant segmentation solution;21:17.2;;21:17.2;CHRIS SOUTHERN
252;88;45;28:14.0;3;3;WAN infra will be replaced by the SDWAN program;WAN infra will be replaced by the SDWAN program;2;3;WAN infra has the appropriate capacity and level of redundancy, but the hardware is almost end of support.;WAN infra has the appropriate capacity and level of redundancy, but the hardware is almost end of support.;28:05.8;;28:05.8;CHRIS SOUTHERN
253;88;45;28:23.3;3;2;WAN infra will be replaced by the SDWAN program;WAN infra will be replaced by the SDWAN program;3;3;WAN infra has the appropriate capacity and level of redundancy, but the hardware is almost end of support.;WAN infra has the appropriate capacity and level of redundancy, but the hardware is almost end of support.;28:05.8;;28:14.0;CHRIS SOUTHERN
254;92;46;51:28.4;3;3;;;6;6;End-of-Sale and End-of-Life Announcement for the Cisco 3504 Wireless controller. As Slupca is a Tier 1 location they should look to budget for replacement by January 2025;;13:05.7;;13:05.7;ALEX ABREU
255;92;43;42:40.1;2;3;SD WAN program will replace the existing WAN hardware. The hardware itself is currently to standard.;SD WAN program will replace the existing WAN hardware. The hardware itself is currently to standard.;3;3;;;54:27.6;;54:27.6;ALEX ABREU
256;89;21;37:03.9;2;1;remove spare pc's, boxes as this is a fire accelerator and generates dust;remove, cardboard boxes as this is a fire accelerator and generates dust, also spare pc's are present;2;2;;;36:17.6;;36:17.6;FABIO FERKET
